Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording4	Participant17	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1162417	0	2	166282	293	66	1925	568	441287	174	IMA		4.70315	144705	292	66	1925	495	441536	300	4.73165	198383	2480	67	22898	80	441287	5015	201426	2518	67	22906	80	441287	5015	0			0			337	447411	447186	226.36	285.96													
Recording4	Participant17	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1162417	0	2	141525	329	38	1841	430	807248	233	IMA		4.87652	125446	323	67	1816	388	807248	233	4.90548	161722	1972	100	90132	82	807248	592	165064	2013	116	90182	82	807232	608	0			0			270	808182	807840	518.01	387.36													
Recording4	Participant17	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1162417	0	2	54538	237	67	1175	230	47684	283	IMA		4.38006	47863	231	67	1175	207	47684	283	4.37751	60920	669	67	4466	91	47684	450	64528	709	83	4483	91	47667	466	0			0			105	50659	50900	206.78	174.2													
Recording4	Participant17	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1162417	0	2	100189	310	66	1342	323	446386	558	IMA		4.74947	92391	310	66	1342	298	446386	558	4.74572	111573	1377	100	7558	81	446386	558	114972	1419	125	7583	81	446369	575	0			0			200	447186	447411	285.96	226.36													
Recording4	Participant17	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1162417	0	2	120418	294	67	1133	409	806949	67	IMA		4.64318	111793	293	67	1108	381	806949	67	4.6492	137036	1671	83	11349	82	806949	167	140994	1719	125	11357	82	806940	175	0			0			271	811981	822505	87.51	265.26													
Recording4	Participant17	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1162417	0	2	231882	313	67	2442	742	48359	158	IMA		4.45084	222074	313	67	2442	710	48359	158	4.45182	266653	2516	125	13215	106	48359	2300	271428	2561	167	13232	106	48342	2317	0			0			513	50900	50659	174.2	206.78													
Recording2	Participant8	G8-2	C1-ST	1	C1-ST	IMA	323686	45780		215951	397	67	2441	544	197	150	IMA	IMA	5.60521	188340	392	67	2441	480	555	275	5.59855	241572	3896	150	22831	62	197	5266	244181	3938	183	22881	62	122	5341	0			0			388	6921	5463	583.51	242.9													
Recording2	Participant8	G8-2	C1-ST	1	C1-ST	SUB	323686	45780		67117	332	83	2950	202	0	122	IMA	IMA	5.65369	64262	333	83	2950	193	5505	350	5.65181	72357	1186	122	3683	61	0	122	75048	1230	122	3716	61	0	122	0			0			133	5463	6063	242.9	86.32													
Recording2	Participant8	G8-2	C2-LC	1	C2-LC	IMA	314271	481877		207822	445	67	2766	467	0	147	IMA		5.42488	176760	443	67	2358	399	163	92	5.4144	235885	4625	108	100448	51	0	10979	237968	4666	117	100490	51	0	10979	0			0			306	14754	15304	267.12	252.52													
Recording2	Participant8	G8-2	C2-LC	1	C2-LC	SUB	314271	481877		57651	356	66	3808	162	11221	317	IMA		5.40401	55085	358	66	3808	154	11221	317	5.41616	66348	1299	166	11465	48	11221	3533	64664	1347	175	11524	48	11196	3558	0			0			93	15304	14754	252.52	267.12													
Recording2	Participant8	G8-2	C3-SDH	1	C3-SDH	IMA	350631	940036		183349	361	66	2216	508	1027	125	IMA	IMA	4.87705	160688	359	67	2216	448	1965	383	4.87015	205899	2059	116	16440	94	1027	6104	209448	2094	133	16448	100	1019	6112	0			0			318	26221	16313	298.71	142.33													
Recording2	Participant8	G8-2	C3-SDH	1	C3-SDH	SUB	350631	940036		102975	247	66	759	417	7647	117	IMA	IMA	4.93085	95033	245	66	759	388	7647	117	4.92656	113622	1052	67	3875	88	7647	1000	118971	1102	75	3883	108	7631	1017	0			0			259	16313	21904	142.33	357.73													
Recording2	Participant8	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1405732	0	2	215951	397	67	2441	544	45976	150	IMA		5.60521	188340	392	67	2441	480	46335	275	5.59855	241572	3896	150	22831	62	45976	5266	244181	3938	183	22881	62	45901	5341	0			0			388	52701	51243	583.51	242.9													
Recording2	Participant8	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1405732	0	2	207822	445	67	2766	467	481877	147	IMA		5.42488	176760	443	67	2358	399	482040	92	5.4144	235885	4625	108	100448	51	481877	10979	237968	4666	117	100490	51	481877	10979	0			0			306	496631	497181	267.12	252.52													
Recording2	Participant8	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1405732	0	2	183349	361	66	2216	508	941064	125	IMA		4.87705	160688	359	67	2216	448	942001	383	4.87015	205899	2059	116	16440	100	941064	6104	209448	2094	133	16448	100	941055	6112	0			0			318	966257	956350	298.71	142.33													
Recording2	Participant8	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1405732	0	2	67117	332	83	2950	202	45780	122	IMA		5.65369	64262	333	83	2950	193	51284	350	5.65181	72357	1186	122	3683	61	45780	122	75048	1230	122	3716	61	45780	122	0			0			133	51243	51843	242.9	86.32													
Recording2	Participant8	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1405732	0	2	57651	356	66	3808	162	493098	317	IMA		5.40401	55085	358	66	3808	154	493098	317	5.41616	62348	1299	166	11465	48	493098	3533	64664	1347	175	11524	48	493073	3558	0			0			93	497181	496631	252.52	267.12													
Recording2	Participant8	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1405732	0	2	102975	247	66	759	417	947684	117	IMA		4.93085	95033	245	66	759	388	947684	117	4.92656	113622	1052	67	3875	108	947684	1000	118971	1102	75	3883	108	947667	1017	0			0			259	956350	961941	142.33	357.73													
Recording1	Participant8	G8-1	E1-ST	1	E1-ST	IMA	281544	965735		156102	410	66	1908	381	1036	67	IMA	IMA	6.00255	140645	414	67	1908	340	1449	292	5.98633	178710	3437	150	49662	52	1036	6962	180402	3469	158	49678	52	1036	6962	0			0			253	17631	7998	433	357.99													
Recording1	Participant8	G8-1	E1-ST	1	E1-ST	SUB	281544	965735		73257	287	67	1525	255	11565	258	IMA	IMA	5.89094	69641	288	67	1525	242	11565	258	5.89426	82859	1454	92	5333	57	11565	258	85402	1498	100	5408	57	11523	300	0			0			158	12823	34012	347.38	31.37													
Recording1	Participant8	G8-1	E2-LC	1	E2-LC	IMA	269797	549567		112359	343	67	1766	428	496	183	SUB	SUB	5.58216	101092	345	67	1766	293	688	317	5.60019	138821	2629	142	12974	112	496	5258	130113	2655	150	12990	49	471	5283	0			0			222	6454	5754	381.52	309.66													
Recording1	Participant8	G8-1	E2-LC	1	E2-LC	SUB	269797	549567		134772	283	67	958	515	5804	183	SUB	SUB	5.61496	104212	282	67	958	369	5804	183	5.61064	139873	2650	208	11440	128	5804	650	132196	2698	225	11507	49	5754	700	0			0			311	5754	6454	309.66	381.52													
Recording1	Participant8	G8-1	E3-SDH	1	E3-SDH	IMA	292809	103039		162387	323	66	1817	503	242	418	IMA	IMA	5.60171	150224	329	66	1817	456	685	1249	5.60174	194796	3542	75	20589	65	242	1943	196504	3573	92	20623	55	242	1943	0			0			322	2718	2185	351.56	233.95													
Recording1	Participant8	G8-1	E3-SDH	1	E3-SDH	SUB	292809	103039		38089	208	66	925	183	2235	175	IMA	IMA	5.49649	34964	211	66	925	166	2235	175	5.50105	52362	903	67	3191	72	2235	483	55062	949	75	3208	58	2185	533	0			0			81	2185	2718	233.95	351.56													
Recording1	Participant8	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1409388	0	2	156102	410	66	1908	381	966771	67	IMA		6.00255	140645	414	67	1908	340	967184	292	5.98633	178710	3437	150	49662	52	966771	6962	180402	3469	158	49678	52	966771	6962	0			0			253	983366	973733	433	357.99													
Recording1	Participant8	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1409388	0	2	112359	343	67	1766	328	550064	183	IMA		5.58216	101092	345	67	1766	293	550255	317	5.60019	128821	2629	142	12974	49	550064	5258	130113	2655	150	12990	49	550039	5283	0			0			222	556021	555322	381.52	309.66													
Recording1	Participant8	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1409388	0	2	162387	323	66	1817	503	103281	418	IMA		5.60171	150224	329	66	1817	456	103724	1249	5.60174	194796	3542	75	20589	55	103281	1943	196504	3573	92	20623	55	103281	1943	0			0			322	105757	105224	351.56	233.95													
Recording1	Participant8	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1409388	0	2	73257	287	67	1525	255	977300	258	IMA		5.89094	69641	288	67	1525	242	977300	258	5.89426	82859	1454	92	5333	57	977300	258	85402	1498	100	5408	57	977258	300	0			0			158	978558	999747	347.38	31.37													
Recording1	Participant8	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1409388	0	2	114772	283	67	958	405	555372	183	IMA		5.61496	104212	282	67	958	369	555372	183	5.61064	129873	2650	208	11440	49	555372	650	132196	2698	225	11507	49	555322	700	0			0			311	555322	556021	309.66	381.52													
Recording1	Participant8	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1409388	0	2	38089	208	66	925	183	105274	175	IMA		5.49649	34964	211	66	925	166	105274	175	5.50105	52362	903	67	3191	58	105274	483	55062	949	75	3208	58	105224	533	0			0			81	105224	105757	233.95	351.56													
Recording10	Participant48	G8-2	C1-ST	1	C1-ST	IMA	323653	466483		107667	181	65	917	594	1480	125	IMA	IMA	5.65959	99671	184	66	917	542	1480	125	5.66622	162039	1724	67	9783	94	1480	6758	164873	1754	83	9808	94	1438	6799	0			0			178	9038	13929	205.79	196.11													
Recording10	Participant48	G8-2	C1-ST	1	C1-ST	SUB	323653	466483		52889	157	66	783	337	8688	117	IMA	IMA	5.79379	47114	156	66	750	302	8688	117	5.80856	80269	704	67	3466	114	8688	350	83218	730	83	3483	114	8638	400	0			0			62	11129	9038	45.48	205.79													
Recording10	Participant48	G8-2	C2-LC	1	C2-LC	IMA	314255	928343		115918	228	60	4100	508	1689	158	IMA	IMA	5.70079	102202	220	66	4100	464	1981	158	5.7079	166734	2208	67	47254	71	1689	4121	158707	2235	75	47312	71	1689	4121	0			0			184	13051	25383	38.3	77.12													
Recording10	Participant48	G8-2	C2-LC	1	C2-LC	SUB	314255	928343		44887	149	66	700	302	6127	233	IMA	IMA	5.78452	43004	148	66	700	290	6127	233	5.78808	82794	1065	66	4775	74	6127	3658	80643	1090	67	4791	74	6093	3691	0			0			63	26475	13051	52.13	38.3													
Recording10	Participant48	G8-2	C3-SDH	1	C3-SDH	IMA	350665	53997		58879	160	66	1108	368	504	75	IMA		5.59494	51931	157	66	1108	331	1854	92	5.59635	85648	824	67	6158	114	504	75	88799	854	75	6174	104	504	75	0			0			98	3237	579	190.61	469.56													
Recording10	Participant48	G8-2	C3-SDH	1	C3-SDH	SUB	350665	53997		48528	137	66	667	353	279	125	IMA		5.83704	43702	138	66	667	317	5287	158	5.84259	77282	572	66	3866	145	279	125	80918	599	67	3883	135	261	143	0			0			65	5245	17186	119.63	77.27													
Recording10	Participant48	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1277013	0	2	107667	181	65	917	594	467963	125	IMA		5.65959	99671	184	66	917	542	467963	125	5.66622	162039	1724	67	9783	94	467963	6758	164873	1754	83	9808	94	467921	6799	0			0			178	475520	480412	205.79	196.11													
Recording10	Participant48	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1277013	0	2	115918	228	60	4100	508	930031	158	IMA		5.70079	102202	220	66	4100	464	930323	158	5.7079	156734	2208	67	47254	71	930031	4121	158707	2235	75	47312	71	930031	4121	0			0			184	941394	953726	38.3	77.12													
Recording10	Participant48	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1277013	0	2	58879	160	66	1108	368	54501	75	IMA		5.59494	51931	157	66	1108	331	55850	92	5.59635	85648	824	67	6158	104	54501	75	88799	854	75	6174	104	54501	75	0			0			98	57234	54576	190.61	469.56													
Recording10	Participant48	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1277013	0	2	52889	157	66	783	337	475170	117	IMA		5.79379	47114	156	66	750	302	475170	117	5.80856	80269	704	67	3466	114	475170	350	83218	730	83	3483	114	475120	400	0			0			62	477612	475520	45.48	205.79													
Recording10	Participant48	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1277013	0	2	44887	149	66	700	302	934469	233	IMA		5.78452	43004	148	66	700	290	934469	233	5.78808	78801	1065	66	4775	74	934469	3658	80643	1090	67	4791	74	934436	3691	0			0			63	954817	941394	52.13	38.3													
Recording10	Participant48	G8-2	Entire Recording	1	AF1,AF2,AF3,C1-ST,C2-LC,C3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1277013	0	2	48528	137	66	667	353	54276	125	IMA		5.83704	43702	138	66	667	317	59284	158	5.84259	77282	572	66	3866	135	54276	125	80918	599	67	3883	135	54258	143	0			0			65	59242	71182	119.63	77.27													
Recording7	Participant43	G8-1	E1-ST	1	E1-ST	IMA	281528	864758		155318	441	67	1842	352	1824	550	IMA	IMA	5.26022	141319	446	67	1842	317	1824	550	5.27491	172107	2648	108	41279	65	1824	9591	175556	2701	158	41337	65	1774	9641	0			0			236	11815	11415	350.04	213.94													
Recording7	Participant43	G8-1	E1-ST	1	E1-ST	SUB	281528	864758		88207	290	67	3066	304	1474	108	IMA	IMA	4.99116	86707	291	67	3066	298	11457	358	4.99675	97573	1501	108	6349	65	1474	108	100664	1549	124	6366	65	1458	124	0			0			226	11415	11815	213.94	350.04													
Recording7	Participant43	G8-1	E2-LC	1	E2-LC	IMA	269764	506495		87543	376	75	1458	386	1697	717	SUB	SUB	4.9111	68295	375	75	1458	182	1697	717	4.91316	99949	2194	83	21306	115	1697	2016	91582	2234	100	21331	41	1663	2050	0			0			128	4046	3713	61.48	90.97													
Recording7	Participant43	G8-1	E2-LC	1	E2-LC	SUB	269764	506495		156130	274	67	2325	584	3738	308	SUB	SUB	4.88286	141044	273	67	2325	516	3738	308	4.88397	179519	4135	233	20506	106	3738	308	171252	4177	275	20540	41	3713	333	0			0			440	3713	4046	90.97	61.48													
Recording7	Participant43	G8-1	E3-SDH	1	E3-SDH	IMA	292809	76646		157231	417	67	2500	377	119	508	IMA	IMA	4.79391	131521	412	67	2500	319	119	508	4.80699	176303	2671	125	18640	76	119	508	179420	2718	167	18690	66	94	533	0			0			245	2527	627	221.45	304.75													
Recording7	Participant43	G8-1	E3-SDH	1	E3-SDH	SUB	292809	76646		96182	308	67	5266	312	686	175	IMA	IMA	4.86966	83658	289	67	3250	289	1936	108	4.84826	106972	1646	175	11465	75	686	175	110005	1692	233	11515	65	627	233	0			0			226	627	2527	304.75	221.45													
Recording7	Participant43	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1257886	0	2	155318	441	67	1842	352	866582	550	IMA		5.26022	141319	446	67	1842	317	866582	550	5.27491	172107	2648	108	41279	65	866582	9591	175556	2701	158	41337	65	866532	9641	0			0			236	876573	876173	350.04	213.94													
Recording7	Participant43	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1257886	0	2	77543	376	75	1458	206	508192	717	IMA		4.9111	68295	375	75	1458	182	508192	717	4.91316	89949	2194	83	21306	41	508192	2016	91582	2234	100	21331	41	508159	2050	0			0			128	510542	510208	61.48	90.97													
Recording7	Participant43	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1257886	0	2	157231	417	67	2500	377	76765	508	IMA		4.79391	131521	412	67	2500	319	76765	508	4.80699	176303	2671	125	18640	66	76765	508	179420	2718	167	18690	66	76740	533	0			0			245	79174	77274	221.45	304.75													
Recording7	Participant43	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1257886	0	2	88207	290	67	3066	304	866232	108	IMA		4.99116	86707	291	67	3066	298	876215	358	4.99675	97573	1501	108	6349	65	866232	108	100664	1549	124	6366	65	866216	124	0			0			226	876173	876573	213.94	350.04													
Recording7	Participant43	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1257886	0	2	146130	274	67	2325	534	510233	308	IMA		4.88286	141044	273	67	2325	516	510233	308	4.88397	169519	4135	233	20506	41	510233	308	171252	4177	275	20540	41	510208	333	0			0			440	510208	510542	90.97	61.48													
Recording7	Participant43	G8-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-ST,E2-LC,E3-SDH,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1257886	0	2	96182	308	67	5266	312	77332	175	IMA		4.86966	83658	289	67	3250	289	78582	108	4.84826	106972	1646	175	11465	65	77332	175	110005	1692	233	11515	65	77274	233	0			0			226	77274	79174	304.75	221.45													
