Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording8	Participant31	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1216350	0	1	115041	353	66	2508	326	852780	283	IMA		4.16253	94203	353	67	2508	267	853288	159	4.191	139123	1697	67	35455	82	852780	817	142436	1737	92	35488	82	852730	867	0			0			173	856496	853597	262.77	367.62													
Recording8	Participant31	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1216350	0	1	158954	440	66	4974	361	51601	167	IMA		4.73728	124390	447	66	4974	278	51601	167	4.74088	174578	1819	83	14807	96	51601	2308	178510	1859	91	14832	96	51526	2383	0			0			203	51526	53910	413.07	202.13													
Recording8	Participant31	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1216350	0	1	77836	435	67	7066	179	448112	100	IMA		4.47832	67038	433	67	7066	155	449157	458	4.50137	84063	955	125	18306	88	448112	4179	87922	999	158	18356	88	448112	4179	0			0			76	454773	452290	377.82	165.37													
Recording8	Participant31	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1216350	0	1	128652	309	67	1550	416	853772	275	IMA		4.08343	118547	310	67	1550	383	853772	275	4.07825	146228	1741	133	12591	84	853772	275	149344	1778	175	12615	84	853755	292	0			0			273	853755	856496	34.37	262.77													
Recording8	Participant31	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1216350	0	1	121958	366	66	3716	333	57709	267	IMA		4.93317	102234	354	66	2750	289	62109	283	4.92354	132115	1452	100	9316	91	57709	433	135778	1492	100	9366	91	57684	458	0			0			201	57684	63092	72.6	181.18													
Recording8	Participant31	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1216350	0	1	236871	507	66	6033	467	452308	433	IMA		4.37447	200385	489	66	6033	410	452308	433	4.36323	252954	2874	150	29597	88	452308	2466	256364	2913	183	29664	88	452290	2483	0			0			314	452290	454773	165.37	377.82													
Recording5	Participant26	G3-1	E1-SDH	1	E1-SDH	IMA	281528	904737		144215	372	67	1508	388	0	372	IMA		5.40613	132478	372	67	1508	356	1471	150	5.39699	161037	2119	83	20106	76	0	922	164571	2165	92	20123	76	0	922	0			0			246	7471	2355	297.72	390.27													
Recording5	Participant26	G3-1	E1-SDH	1	E1-SDH	SUB	281528	904737		99123	291	75	1467	341	1030	242	IMA		5.23999	96123	292	75	1467	329	3905	167	5.2463	107539	1453	83	7091	89	1030	242	111348	1505	125	7108	74	1013	258	0			0			259	3863	7471	242.06	297.72													
Recording5	Participant26	G3-1	E2-ST	1	E2-ST	IMA	270263	88681		134508	375	67	2791	359	0	96	IMA	IMA	5.41472	121784	367	67	2791	332	154	119	5.40749	150344	2179	208	11482	69	0	5828	153393	2223	258	11532	69	0	5828	0			0			239	10436	5828	273.98	83.16													
Recording5	Participant26	G3-1	E2-ST	1	E2-ST	SUB	270263	88681		96650	280	67	1208	345	5845	83	IMA	IMA	5.4414	92208	281	67	1208	328	5845	83	5.43661	109164	1582	108	8516	69	5845	733	112380	1629	150	8574	69	5828	750	0			0			243	5828	6578	83.16	93													
Recording5	Participant26	G3-1	E3-LC	1	E3-LC	IMA	291859	532494		129677	369	67	1916	451	0	345	IMA	IMA	5.07986	117572	372	67	1916	316	395	417	5.08104	144716	2160	75	22351	120	0	22351	147641	2204	125	22351	67	0	22351	0			0			237	22676	22351	271.6	306.54													
Recording5	Participant26	G3-1	E3-LC	1	E3-LC	SUB	291859	532494		154003	298	67	1050	530	22393	175	IMA	IMA	5.1434	117131	295	67	1050	397	22393	175	5.14673	146830	2074	117	10191	143	22393	283	138020	2123	158	10232	65	22351	325	0			0			318	22351	22676	306.54	271.6													
Recording5	Participant26	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1266700	0	3	144215	372	67	1508	388	904737	372	IMA		5.40613	132478	372	67	1508	356	906209	150	5.39699	161037	2119	83	20106	76	904737	922	164571	2165	92	20123	76	904737	922	0			0			246	912208	907092	297.72	390.27													
Recording5	Participant26	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1266700	0	3	134508	375	67	2791	359	88681	96	IMA		5.41472	121784	367	67	2791	332	88835	119	5.40749	150344	2179	208	11482	69	88681	5828	153393	2223	258	11532	69	88681	5828	0			0			239	99117	94509	273.98	83.16													
Recording5	Participant26	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1266700	0	3	129677	369	67	1916	351	532494	345	IMA		5.07986	117572	372	67	1916	316	532889	417	5.08104	144716	2160	75	22351	67	532494	22351	147641	2204	125	22351	67	532494	22351	0			0			237	555170	554845	271.6	306.54													
Recording5	Participant26	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1266700	0	3	99123	291	75	1467	341	905767	242	IMA		5.23999	96123	292	75	1467	329	908642	167	5.2463	107539	1453	83	7091	74	905767	242	111348	1505	125	7108	74	905750	258	0			0			259	908600	912208	242.06	297.72													
Recording5	Participant26	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1266700	0	3	96650	280	67	1208	345	94526	83	IMA		5.4414	92208	281	67	1208	328	94526	83	5.43661	109164	1582	108	8516	69	94526	733	112380	1629	150	8574	69	94509	750	0			0			243	94509	95259	83.16	93													
Recording5	Participant26	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1266700	0	3	122014	298	67	1050	410	554887	175	IMA		5.1434	117131	295	67	1050	397	554887	175	5.14673	134812	2074	117	10191	65	554887	283	138020	2123	158	10232	65	554845	325	0			0			318	554845	555170	306.54	271.6													
Recording6	Participant26	G3-2	C1-SDH	1	C1-SDH	IMA	323703	52304		201649	394	19	2225	512	0	19	IMA	IMA	4.81221	190339	400	75	2225	476	244	325	4.81267	221764	2640	100	16357	84	0	5827	225354	2683	108	16415	84	0	5827	0			0			372	7052	5827	201.56	103.04													
Recording6	Participant26	G3-2	C1-SDH	1	C1-SDH	SUB	323703	52304		86458	307	67	1358	282	5869	150	IMA	IMA	4.82164	84758	308	67	1358	275	5869	150	4.82135	92499	1114	142	4641	97	5869	1183	96465	1162	192	4708	83	5827	1225	0			0			188	5827	7052	103.04	201.56													
Recording6	Participant26	G3-2	C2-ST	1	C2-ST	IMA	314488	861045		151304	423	83	3058	358	0	286	IMA	IMA	4.7455	143609	421	83	3058	341	328	267	4.7473	162337	2108	108	28322	77	0	4436	165987	2156	150	28364	77	0	4436	0			0			257	10452	4436	297.65	259.17													
Recording6	Participant26	G3-2	C2-ST	1	C2-ST	SUB	314488	861045		129346	303	67	1583	427	4486	450	IMA	IMA	4.60979	126671	304	67	1583	416	6736	117	4.61125	140278	1822	83	6807	77	4486	450	144335	1874	92	6858	77	4436	500	0			0			335	4436	10452	259.17	297.65													
Recording6	Participant26	G3-2	C3-LC	1	C3-LC	IMA	353647	443693		171517	359	67	2650	478	0	189	IMA	IMA	4.34135	158351	360	75	2650	440	389	442	4.3417	186198	1432	125	9257	130	0	831	192488	1481	150	9316	130	0	831	0			0			311	1197	831	392.14	388.06													
Recording6	Participant26	G3-2	C3-LC	1	C3-LC	SUB	353647	443693		141503	305	67	1250	464	914	283	IMA	IMA	4.39597	137411	304	67	1250	452	914	283	4.39398	153758	1161	183	5508	129	914	283	157001	1217	225	5566	129	831	367	0			0			326	831	1197	388.06	392.14													
Recording6	Participant26	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1235422	0	3	151304	423	83	3058	358	861045	286	IMA		4.7455	143609	421	83	3058	341	861373	267	4.7473	162337	2108	108	28322	77	861045	4436	165987	2156	150	28364	77	861045	4436	0			0			257	871497	865481	297.65	259.17													
Recording6	Participant26	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1235422	0	3	201649	394	19	2225	512	52304	19	IMA		4.81221	190339	400	75	2225	476	52548	325	4.81267	221764	2640	100	16357	84	52304	5827	225354	2683	108	16415	84	52304	5827	0			0			372	59356	58131	201.56	103.04													
Recording6	Participant26	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1235422	0	3	171517	359	67	2650	478	443693	189	IMA		4.34135	158351	360	75	2650	440	444082	442	4.3417	186198	1432	125	9257	130	443693	831	192488	1481	150	9316	130	443693	831	0			0			311	444891	444524	392.14	388.06													
Recording6	Participant26	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1235422	0	3	129346	303	67	1583	427	865531	450	IMA		4.60979	126671	304	67	1583	416	867780	117	4.61125	140278	1822	83	6807	77	865531	450	144335	1874	92	6858	77	865481	500	0			0			335	865481	871497	259.17	297.65													
Recording6	Participant26	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1235422	0	3	86458	307	67	1358	282	58173	150	IMA		4.82164	84758	308	67	1358	275	58173	150	4.82135	92499	1114	142	4641	83	58173	1183	96465	1162	192	4708	83	58131	1225	0			0			188	58131	59356	103.04	201.56													
Recording6	Participant26	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1235422	0	3	141503	305	67	1250	464	444607	283	IMA		4.39597	137411	304	67	1250	452	444607	283	4.39398	149760	1161	183	5508	129	444607	283	157001	1217	225	5566	129	444524	367	0			0			326	444524	444891	388.06	392.14													
Recording3	Participant12	G3-1	E1-SDH	1	E1-SDH	IMA	281545	170772		157400	301	67	1708	523	0	173	IMA	IMA	4.56878	121546	306	67	1708	397	248	192	4.57396	185981	1958	142	22764	95	0	4015	190071	2001	167	22806	95	0	4015	0			0			291	4723	4015	409.02	226.11													
Recording3	Participant12	G3-1	E1-SDH	1	E1-SDH	SUB	281545	170772		72204	206	74	816	351	4048	300	IMA	IMA	4.49275	61374	203	74	800	302	4048	300	4.49978	81014	862	117	10382	109	4048	675	85807	913	175	10441	94	4015	708	0			0			212	4015	4723	226.11	409.02													
Recording3	Participant12	G3-1	E2-ST	1	E2-ST	IMA	270230	927673		98261	262	24	1375	375	274	233	IMA	IMA	4.17344	72466	264	67	1375	275	774	275	4.18538	123384	1356	24	11566	91	274	4016	126751	1393	73	11566	91	274	4016	0			0			186	5324	5807	297.85	306.68													
Recording3	Participant12	G3-1	E2-ST	1	E2-ST	SUB	270230	927673		100403	218	66	758	460	4874	200	IMA	IMA	4.32552	86903	220	66	758	395	4874	200	4.33001	122631	1305	67	9533	94	4874	450	126320	1344	83	9549	94	4832	492	0			0			297	5807	5324	306.68	297.85													
Recording3	Participant12	G3-1	E3-LC	1	E3-LC	IMA	291876	589540		118690	253	67	1258	570	449	67	IMA	IMA	4.13679	94122	257	67	1258	366	712	83	4.13859	156824	1867	67	21777	99	449	21777	160342	1909	75	21803	84	424	21803	0			0			238	22676	22226	421.8	337.43													
Recording3	Participant12	G3-1	E3-LC	1	E3-LC	SUB	291876	589540		114766	215	66	750	537	22401	183	IMA	IMA	4.20904	76707	212	66	683	361	22401	183	4.20047	126162	1327	175	7207	152	22401	275	118259	1375	208	7207	86	22376	300	0			0			251	22376	22676	171.09	421.8													
Recording3	Participant12	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1284446	0	1	157400	301	67	1708	523	170772	173	IMA		4.56878	121546	306	67	1708	397	171020	192	4.57396	185981	1958	142	22764	95	170772	4015	190071	2001	167	22806	95	170772	4015	0			0			291	175495	174787	409.02	226.11													
Recording3	Participant12	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1284446	0	1	98261	262	24	1375	375	927947	233	IMA		4.17344	72466	264	67	1375	275	928448	275	4.18538	123384	1356	24	11566	91	927947	4016	126751	1393	73	11566	91	927947	4016	0			0			186	932997	933480	297.85	306.68													
Recording3	Participant12	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1284446	0	1	118690	253	67	1258	470	589989	67	IMA		4.13679	94122	257	67	1258	366	590252	83	4.13859	156824	1867	67	21777	84	589989	21777	160342	1909	75	21803	84	589964	21803	0			0			238	612216	611766	421.8	337.43													
Recording3	Participant12	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1284446	0	1	72204	206	74	816	351	174820	300	IMA		4.49275	61374	203	74	800	302	174820	300	4.49978	81014	862	117	10382	94	174820	675	85807	913	175	10441	94	174787	708	0			0			212	174787	175495	226.11	409.02													
Recording3	Participant12	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1284446	0	1	100403	218	66	758	460	932547	200	IMA		4.32552	86903	220	66	758	395	932547	200	4.33001	122631	1305	67	9533	94	932547	450	126320	1344	83	9549	94	932505	492	0			0			297	933480	932997	306.68	297.85													
Recording3	Participant12	G3-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1284446	0	1	89761	215	66	750	417	611941	183	IMA		4.20904	76707	212	66	683	361	611941	183	4.20047	114150	1327	175	7207	86	611941	275	118259	1375	208	7207	86	611916	300	0			0			251	611916	612216	171.09	421.8													
Recording10	Participant32	G3-2	C1-SDH	1	C1-SDH	IMA	323670	63779		120503	360	67	1766	335	204	275	IMA		5.48551	105206	358	67	1766	294	521	317	5.49568	150142	1809	117	11524	97	204	5041	153335	1847	133	11532	83	137	5108	0			0			168	137	6203	439.09	284.08													
Recording10	Participant32	G3-2	C1-SDH	1	C1-SDH	SUB	323670	63779		107891	463	67	6716	233	5912	75	IMA		5.63918	102208	462	67	6716	221	5912	75	5.64258	115405	1358	67	25106	100	5912	75	118396	1393	75	25139	85	5903	83	0			0			118	10686	5987	72.39	329.65													
Recording10	Participant32	G3-2	C2-ST	1	C2-ST	IMA	314489	446854		59303	322	66	1908	184	0	282	IMA	IMA	5.35547	49913	320	66	1908	156	1682	241	5.37478	72389	1206	75	10399	60	0	4240	75087	1251	92	10457	60	0	4240	0			0			79	5031	7056	247.95	260.08													
Recording10	Participant32	G3-2	C2-ST	1	C2-ST	SUB	314489	446854		175819	425	67	4608	414	4590	442	IMA	IMA	5.24517	166661	421	67	4608	396	4590	442	5.23528	196373	2424	83	17940	81	4590	442	199305	2461	100	17948	81	4548	483	0			0			230	7056	5031	260.08	247.95													
Recording10	Participant32	G3-2	C3-LC	1	C3-LC	IMA	353631	820381		64503	321	4	1633	201	0	4	IMA	IMA	5.00526	54980	316	67	1633	174	429	375	5.02443	75751	1222	92	11082	62	0	6870	78476	1266	117	11166	62	0	6870	0			0			110	9212	6870	281.1	299.34													
Recording10	Participant32	G3-2	C3-LC	1	C3-LC	SUB	353631	820381		203287	521	66	9307	390	6928	617	IMA	IMA	5.30311	195889	529	66	9307	370	6928	617	5.30217	222103	2566	66	21414	85	6928	2283	221419	2605	75	21464	85	6870	2341	0			0			228	6870	9212	299.34	281.1													
Recording10	Participant32	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1226770	0	3	59303	322	66	1908	184	446854	282	IMA		5.35547	49913	320	66	1908	156	448536	241	5.37478	72389	1206	75	10399	60	446854	4240	75087	1251	92	10457	60	446854	4240	0			0			79	451885	453910	247.95	260.08													
Recording10	Participant32	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1226770	0	3	120503	360	67	1766	335	63983	275	IMA		5.48551	105206	358	67	1766	294	64300	317	5.49568	150142	1809	117	11524	83	63983	5041	153335	1847	133	11532	83	63917	5108	0			0			168	63917	69983	439.09	284.08													
Recording10	Participant32	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1226770	0	3	64503	321	4	1633	201	820381	4	IMA		5.00526	54980	316	67	1633	174	820810	375	5.02443	75751	1222	92	11082	62	820381	6870	78476	1266	117	11166	62	820381	6870	0			0			110	829593	827252	281.1	299.34													
Recording10	Participant32	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1226770	0	3	175819	425	67	4608	414	451444	442	IMA		5.24517	166661	421	67	4608	396	451444	442	5.23528	196373	2424	83	17940	81	451444	442	199305	2461	100	17948	81	451402	483	0			0			230	453910	451885	260.08	247.95													
Recording10	Participant32	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1226770	0	3	107891	463	67	6716	233	69691	75	IMA		5.63918	102208	462	67	6716	221	69691	75	5.64258	115405	1358	67	25106	85	69691	75	118396	1393	75	25139	85	69683	83	0			0			118	74466	69766	72.39	329.65													
Recording10	Participant32	G3-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1226770	0	3	203287	521	66	9307	390	827310	617	IMA		5.30311	195889	529	66	9307	370	827310	617	5.30217	218119	2566	66	21414	85	827310	2283	221419	2605	75	21464	85	827252	2341	0			0			228	827252	829593	299.34	281.1													
