Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording8	Participant23	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1407244	0	3	17690	208	67	917	85	419589	417	IMA		4.60979	16966	209	67	917	81	419589	417	4.58921	20231	653	84	2408	31	419589	417	21540	695	117	2467	31	419565	441	0			0			43	421748	427680	168.96	203.52													
Recording8	Participant23	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1407244	0	3	5140	177	66	450	29	1073029	150	IMA		4.79541	3849	192	66	400	20	1073029	150	4.83919	6798	378	66	1125	18	1073029	467	7449	414	66	1142	18	1072970	525	0			0			6	1072970	1226365	342.84	39.02													
Recording9	Participant24	G2-1	C1-SDH	1	C1-SDH	IMA	323653	882016		157464	373	66	3258	422	0	249	IMA	IMA	5.31014	128481	358	66	3058	359	290	417	5.31227	175276	3022	133	15765	58	0	1498	177693	3064	150	15782	58	0	1498	0			0			241	4982	1498	200.44	197.37													
Recording9	Participant24	G2-1	C1-SDH	1	C1-SDH	SUB	323653	882016		131009	446	67	2542	294	1549	508	IMA	IMA	5.38397	111703	422	67	2542	265	1549	508	5.3763	140718	2469	208	13257	72	1549	3433	143052	2510	242	13307	57	1498	3483	0			0			190	1498	4982	197.37	200.44													
Recording9	Participant24	G2-1	C2-ST	1	C2-ST	IMA	314471	67260		41802	510	83	3350	82	0	323	IMA	IMA	5.81608	39973	519	83	3350	77	340	167	5.82103	44867	1951	192	10705	23	0	4197	45667	1986	200	10722	23	0	4197	0			0			47	115161	4197	239.27	310.57													
Recording9	Participant24	G2-1	C2-ST	1	C2-ST	SUB	314471	67260		238560	661	66	3958	361	4239	442	IMA	IMA	5.64829	199047	632	66	3958	315	4239	442	5.64174	265572	11065	342	108389	24	4239	2192	266546	11106	408	108439	24	4197	2233	0			0			205	4197	115161	310.57	239.27													
Recording9	Participant24	G2-1	C3-LC	1	C3-LC	IMA	353647	463798		30313	446	67	2692	68	0	226	IMA	IMA	5.39872	26614	459	67	2692	58	293	450	5.39586	31723	1220	150	6576	26	0	6576	32506	1250	158	6576	26	0	6576	0			0			33	33239	6576	276.51	86.65													
Recording9	Participant24	G2-1	C3-LC	1	C3-LC	SUB	353647	463798		297262	810	66	7524	367	6601	292	IMA	IMA	5.56464	268323	808	66	7524	332	6601	292	5.56373	317781	10122	484	49153	31	6601	18523	314950	10160	525	49195	31	6576	18548	0			0			252	6576	33239	86.65	276.51													
Recording9	Participant24	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1255512	0	F4	41802	510	83	3350	82	67260	323	IMA		5.81608	39973	519	83	3350	77	67599	167	5.82103	44867	1951	192	10705	23	67260	4197	45667	1986	200	10722	23	67260	4197	0			0			47	182420	71457	239.27	310.57													
Recording9	Participant24	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1255512	0	F4	30313	446	67	2692	68	463798	226	IMA		5.39872	26614	459	67	2692	58	464092	450	5.39586	31723	1220	150	6576	26	463798	6576	32506	1250	158	6576	26	463798	6576	0			0			33	497038	470374	276.51	86.65													
Recording9	Participant24	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1255512	0	F4	157464	373	66	3258	422	882016	249	IMA		5.31014	128481	358	66	3058	359	882306	417	5.31227	175276	3022	133	15765	58	882016	1498	177693	3064	150	15782	58	882016	1498	0			0			241	886998	883514	200.44	197.37													
Recording9	Participant24	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1255512	0	F4	238560	661	66	3958	361	71499	442	IMA		5.64829	199047	632	66	3958	315	71499	442	5.64174	265572	11065	342	108389	24	71499	2192	266546	11106	408	108439	24	71457	2233	0			0			205	71457	182420	310.57	239.27													
Recording9	Participant24	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1255512	0	F4	297262	810	66	7524	367	470399	292	IMA		5.56464	268323	808	66	7524	332	470399	292	5.56373	313792	10122	484	49153	31	470399	18523	314950	10160	525	49195	31	470374	18548	0			0			252	470374	497038	86.65	276.51													
Recording9	Participant24	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1255512	0	F4	131009	446	67	2542	294	883565	508	IMA		5.38397	111703	422	67	2542	265	883565	508	5.3763	140718	2469	208	13257	57	883565	3433	143052	2510	242	13307	57	883514	3483	0			0			190	883514	886998	197.37	200.44													
Recording6	Participant20	G2-2	E1-SDH	1	E1-SDH	IMA	281528	493462		136303	253	66	1125	538	1317	300	IMA	IMA	3.61587	120079	249	66	1125	482	1842	500	3.61006	177437	3226	108	29239	55	1317	2742	179255	3259	167	29305	55	1309	2750	0			0			294	12541	4058	156.05	229.98													
Recording6	Participant20	G2-2	E1-SDH	1	E1-SDH	SUB	281528	493462		66651	269	66	883	248	4108	125	IMA	IMA	3.46703	54713	261	66	883	210	4108	125	3.4583	82433	1499	100	5891	66	4108	1375	84882	1543	175	5899	55	4058	1425	0			0			123	4058	12541	229.98	156.05													
Recording6	Participant20	G2-2	E2-ST	1	E2-ST	IMA	270264	180057		164818	322	66	3133	512	166	75	IMA	IMA	3.60971	131504	304	66	1775	432	624	333	3.60509	200103	5266	150	21606	38	166	8507	201563	5304	158	21656	38	133	8541	0			0			294	9049	8674	132.63	247.63													
Recording6	Participant20	G2-2	E2-ST	1	E2-ST	SUB	270264	180057		51562	311	67	1825	166	11390	316	IMA	IMA	3.49123	44862	299	67	917	150	11390	316	3.48563	59287	1647	100	6274	36	11390	483	60770	1688	150	6349	36	11332	542	0			0			99	11332	24464	232.37	147.97													
Recording6	Participant20	G2-2	E3-LC	1	E3-LC	IMA	291859	815882		80624	261	66	1991	455	1379	91	IMA		3.6321	98875	259	66	1441	382	1379	91	3.62186	160619	3212	75	21065	60	1379	21065	162776	3256	100	21081	50	1363	21081	0			0			240	24894	22444	238.33	101.49													
Recording6	Participant20	G2-2	E3-LC	1	E3-LC	SUB	291859	815882		122492	271	67	1325	452	22486	75	IMA		3.59469	69108	264	67	1183	262	22486	75	3.60207	119533	2194	75	8233	125	22486	75	109776	2240	117	8291	49	22444	117	0			0			152	22444	24894	101.49	238.33													
Recording6	Participant20	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1140370	0	2	164818	322	66	3133	512	180223	75	IMA		3.60971	131504	304	66	1775	432	180681	333	3.60509	200103	5266	150	21606	38	180223	8507	201563	5304	158	21656	38	180190	8541	0			0			294	189106	188731	132.63	247.63													
Recording6	Participant20	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1140370	0	2	118609	261	66	1991	455	817261	91	IMA		3.6321	98875	259	66	1441	382	817261	91	3.62186	160619	3212	75	21065	50	817261	21065	162776	3256	100	21081	50	817245	21081	0			0			240	840776	838326	238.33	101.49													
Recording6	Participant20	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1140370	0	2	136303	253	66	1125	538	494779	300	IMA		3.61587	120079	249	66	1125	482	495304	500	3.61006	177437	3226	108	29239	55	494779	2742	179255	3259	167	29305	55	494771	2750	0			0			294	506003	497520	156.05	229.98													
Recording6	Participant20	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1140370	0	2	51562	311	67	1825	166	191447	316	IMA		3.49123	44862	299	67	917	150	191447	316	3.48563	59287	1647	100	6274	36	191447	483	60770	1688	150	6349	36	191389	542	0			0			99	191389	204521	232.37	147.97													
Recording6	Participant20	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1140370	0	2	84672	271	67	1325	312	838368	75	IMA		3.59469	69108	264	67	1183	262	838368	75	3.60207	107526	2194	75	8233	49	838368	75	109776	2240	117	8291	49	838326	117	0			0			152	838326	840776	101.49	238.33													
Recording6	Participant20	G2-2	Entire Recording	1	AF1,AF3,E1-SDH,E2-ST,E3-LC,EE1,EE2,EE3,EF2,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1140370	0	2	66651	269	66	883	248	497570	125	IMA		3.46703	54713	261	66	883	210	497570	125	3.4583	82433	1499	100	5891	55	497570	1375	84882	1543	175	5899	55	497520	1425	0			0			123	497520	506003	229.98	156.05													
Recording1	Participant2	G2-1	C1-SDH	1	C1-SDH	IMA	323653	1135000		162770	302	66	1417	539	1398	242	IMA	IMA	3.30613	126998	294	66	1150	432	1398	242	3.30742	197214	2561	100	17548	77	1398	4900	199894	2596	117	17598	77	1365	4933	0			0			259	15447	25846	311.41	280.94													
Recording1	Participant2	G2-1	C1-SDH	1	C1-SDH	SUB	323653	1135000		89182	244	66	1009	366	6498	100	IMA	IMA	3.42022	77317	252	67	1009	307	6498	100	3.4361	105959	1451	117	4441	87	6498	383	108035	1480	133	4483	73	6473	408	0			0			203	25846	15447	280.94	311.41													
Recording1	Participant2	G2-1	C2-ST	1	C2-ST	IMA	314522	220063		131272	323	66	1592	407	238	108	IMA	IMA	3.19758	90136	296	66	1150	304	238	108	3.17655	152891	1960	225	20656	78	238	4250	156448	2006	267	20673	78	213	4275	0			0			208	7688	4488	415.76	292.12													
Recording1	Participant2	G2-1	C2-ST	1	C2-ST	SUB	314522	220063		117469	268	66	1608	438	0	80	IMA	IMA	3.18333	95311	287	66	1608	332	6821	133	3.19109	140938	1879	80	7724	75	0	80	142931	1906	80	7749	75	0	80	0			0			242	4488	7688	292.12	415.76													
Recording1	Participant2	G2-1	C3-LC	1	C3-LC	IMA	353680	679939		124243	291	14	2824	427	0	14	IMA		3.0811	90668	269	66	1442	337	815	250	3.06793	148602	1670	125	9215	89	0	6606	151950	1707	141	9257	89	0	6606	0			0			197	9189	6606	317.14	360.33													
Recording1	Participant2	G2-1	C3-LC	1	C3-LC	SUB	353680	679939		139385	283	67	4033	492	6664	167	IMA		3.2818	109254	295	67	4033	370	6664	167	3.2972	170727	1962	117	8849	85	6664	2525	168780	1986	117	8891	85	6606	2583	0			0			275	6606	9189	360.33	317.14													
Recording1	Participant2	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1622152	0	2	131272	323	66	1592	407	220301	108	IMA		3.19758	90136	296	66	1150	304	220301	108	3.17655	152891	1960	225	20656	78	220301	4250	156448	2006	267	20673	78	220276	4275	0			0			208	227750	224551	415.76	292.12													
Recording1	Participant2	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1622152	0	2	124243	291	14	2824	427	679939	14	IMA		3.0811	90668	269	66	1442	337	680754	250	3.06793	148602	1670	125	9215	89	679939	6606	151950	1707	141	9257	89	679939	6606	0			0			197	689128	686545	317.14	360.33													
Recording1	Participant2	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1622152	0	2	162770	302	66	1417	539	1136398	242	IMA		3.30613	126998	294	66	1150	432	1136398	242	3.30742	197214	2561	100	17548	77	1136398	4900	199894	2596	117	17598	77	1136365	4933	0			0			259	1150446	1160845	311.41	280.94													
Recording1	Participant2	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1622152	0	2	117469	268	66	1608	438	220063	80	IMA		3.18333	95311	287	66	1608	332	226884	133	3.19109	140938	1879	80	7724	75	220063	80	142931	1906	80	7749	75	220063	80	0			0			242	224551	227750	292.12	415.76													
Recording1	Participant2	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1622152	0	2	139385	283	67	4033	492	686603	167	IMA		3.2818	109254	295	67	4033	370	686603	167	3.2972	166730	1962	117	8849	85	686603	2525	168780	1986	117	8891	85	686545	2583	0			0			275	686545	689128	360.33	317.14													
Recording1	Participant2	G2-1	Entire Recording	1	AF1,AF3,age,C1-SDH,C2-ST,C3-LC,deafness,education,EE1,EE2,EE3,EF2,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1622152	0	2	89182	244	66	1009	366	1141497	100	IMA		3.42022	77317	252	67	1009	307	1141497	100	3.4361	105959	1451	117	4441	73	1141497	383	108035	1480	133	4483	73	1141472	408	0			0			203	1160845	1150446	280.94	311.41													
Recording12	Participant25	G2-2	E1-SDH	1	E1-SDH	IMA	281528	911093		91209	285	67	1050	320	4524	217	IMA		5.95615	75944	275	67	1050	276	4524	217	5.96383	121363	1597	100	19865	76	4524	217	124528	1639	117	19931	76	4475	267	0			0			137	4475	11449	371.57	316.69													
Recording12	Participant25	G2-2	E1-SDH	1	E1-SDH	SUB	281528	911093		74787	229	67	800	326	3916	250	IMA		5.80351	69437	227	67	767	306	3916	250	5.80354	103482	1067	75	4416	111	3916	558	106848	1102	100	4466	97	3875	600	0			0			159	11449	4475	316.69	371.57													
Recording12	Participant25	G2-2	E2-ST	1	E2-ST	IMA	270263	203766		72837	294	66	1458	248	11	251	IMA		5.84956	62246	287	66	1150	217	1269	425	5.88163	98532	1314	83	11499	75	11	4508	101002	1347	83	11540	75	0	4519	0			0			93	18809	4519	90.25	139.52													
Recording12	Participant25	G2-2	E2-ST	1	E2-ST	SUB	270263	203766		77960	217	66	1125	359	4544	283	IMA		5.84894	72544	217	66	1125	335	4544	283	5.84881	103015	981	67	5166	105	4544	283	105972	1009	83	5208	105	4519	308	0			0			182	4519	18809	139.52	90.25													
Recording12	Participant25	G2-2	E3-LC	1	E3-LC	IMA	291859	557796		93594	273	67	942	343	1530	175	IMA		5.77815	81736	269	67	942	304	1530	175	5.80225	135894	2517	67	21639	107	1530	20856	137927	2554	83	21689	54	1505	20881	0			0			158	22736	22386	362.84	416.61													
Recording12	Participant25	G2-2	E3-LC	1	E3-LC	SUB	291859	557796		96350	205	66	900	470	22428	308	IMA		5.84826	60163	202	66	692	298	22428	308	5.84938	104542	1102	75	10365	159	22428	308	95030	1131	100	10432	84	22386	350	0			0			165	22386	22736	416.61	362.84													
