Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording8	Participant33	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1243994	0	1	148075	261	66	2025	567	59902	142	IMA		4.028	128703	253	66	2025	509	59902	142	4.03156	203096	3077	67	21964	66	59902	8866	205129	3108	133	21981	66	59827	8941	0			0			229	59827	68767	416.66	467.5													
Recording8	Participant33	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1243994	0	1	67787	218	67	1691	311	864583	284	IMA		4.52695	59262	220	67	1691	269	867300	233	4.54587	115747	3046	75	40846	38	864583	651	116697	3071	92	40862	38	864583	651	0			0			109	880915	865233	103.23	428.53													
Recording8	Participant33	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1243994	0	1	12558	199	67	958	63	491483	92	IMA		3.91227	11691	202	67	958	58	491483	92	3.89685	15299	464	67	2766	33	491483	1283	16298	494	67	2783	33	491466	1300	0			0			15	493133	495174	261.55	57													
Recording8	Participant33	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1243994	0	1	21374	194	67	700	110	68792	217	IMA		3.90906	20574	196	67	700	105	68792	217	3.91049	24840	497	67	1725	50	68792	217	26547	531	75	1766	50	68767	242	0			0			36	68767	69009	467.5	303.34													
Recording8	Participant33	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1243994	0	1	20015	215	67	833	93	865308	208	IMA		4.29118	19532	217	67	833	90	865308	208	4.29421	23340	598	75	1900	39	865308	608	24614	631	75	1925	39	865233	683	0			0			30	865233	876857	428.53	103.47													
Recording5	Participant27	G4-1	C1-LC	1	C1-LC	IMA	322403	246530		193873	325	66	2575	597	978	145	IMA	IMA	5.29285	162774	309	66	2575	527	1190	175	5.29254	237918	2937	67	37630	81	978	6236	241101	2977	83	37713	81	978	6236	0			0			359	7414	7214	311.56	284.31													
Recording5	Participant27	G4-1	C1-LC	1	C1-LC	SUB	322403	246530		58577	215	67	1017	272	9030	483	IMA	IMA	5.36364	53711	216	67	1017	249	9030	483	5.36801	66574	854	75	7732	78	9030	2808	70091	899	92	7774	78	8989	2850	0			0			163	8989	20854	235.6	299.95													
Recording5	Participant27	G4-1	C2-SDH	1	C2-SDH	IMA	314471	629987		131462	293	67	1458	415	0	396	IMA		5.02336	103134	291	67	1458	355	746	209	5.0261	146799	1578	67	13832	93	0	1230	150140	1614	83	13849	93	0	1230	0			0			220	1446	1230	314.06	233.25													
Recording5	Participant27	G4-1	C2-SDH	1	C2-SDH	SUB	314471	629987		125311	209	67	1550	561	1271	175	IMA		4.94059	108379	212	67	1550	511	1271	175	4.94279	143041	1572	100	7724	91	1271	175	147325	1619	125	7749	91	1230	217	0			0			369	1230	1446	233.25	314.06													
Recording5	Participant27	G4-1	C3-ST	1	C3-ST	IMA	350647	990499		133024	269	66	1400	494	2373	175	IMA	IMA	4.86693	115613	268	67	1400	431	2373	175	4.85629	164448	1166	92	6899	141	2373	1933	170645	1210	125	6982	141	2365	1942	0			0			231	4673	4306	345.64	240.7													
Recording5	Participant27	G4-1	C3-ST	1	C3-ST	SUB	350647	990499		119551	211	66	3866	566	1756	125	IMA	IMA	4.92409	103577	205	66	1283	506	1923	192	4.93168	148287	1067	92	6716	139	1756	492	155155	1116	133	6716	139	1756	492	0			0			325	4306	4673	240.7	345.64													
Recording5	Participant27	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1387299	0	3	193873	325	66	2575	597	247507	145	IMA		5.29285	162774	309	66	2575	527	247719	175	5.29254	237918	2937	67	37630	81	247507	6236	241101	2977	83	37713	81	247507	6236	0			0			359	253944	253744	311.56	284.31													
Recording5	Participant27	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1387299	0	3	133024	269	66	1400	494	992872	175	IMA		4.86693	115613	268	67	1400	431	992872	175	4.85629	164448	1166	92	6899	141	992872	1933	170645	1210	125	6982	141	992864	1942	0			0			231	995172	994805	345.64	240.7													
Recording5	Participant27	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1387299	0	3	121462	293	67	1458	415	629987	396	IMA		5.02336	103134	291	67	1458	355	630733	209	5.0261	146799	1578	67	13832	93	629987	1230	150140	1614	83	13849	93	629987	1230	0			0			220	631433	631217	314.06	233.25													
Recording5	Participant27	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1387299	0	3	58577	215	67	1017	272	255560	483	IMA		5.36364	53711	216	67	1017	249	255560	483	5.36801	66574	854	75	7732	78	255560	2808	70091	899	92	7774	78	255519	2850	0			0			163	255519	267384	235.6	299.95													
Recording5	Participant27	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1387299	0	3	119551	211	66	3866	566	992255	125	IMA		4.92409	103577	205	66	1283	506	992422	192	4.93168	148287	1067	92	6716	139	992255	492	155155	1116	133	6716	139	992255	492	0			0			325	994805	995172	240.7	345.64													
Recording5	Participant27	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1387299	0	3	115311	209	67	1550	551	631258	175	IMA		4.94059	108379	212	67	1550	511	631258	175	4.94279	143041	1572	100	7724	91	631258	175	147325	1619	125	7749	91	631217	217	0			0			369	631217	631433	233.25	314.06													
Recording1	Participant4	G4-1	C1-LC	1	C1-LC	IMA	322353	605164	4	137149	195	66	1783	702	2438	133	IMA		3.55782	130509	197	66	1783	661	2438	133	3.55488	285482	3019	75	31163	78	2438	471	238199	3054	100	31180	78	2396	513	0			0			240	12100	2909	317.22	64.14													
Recording1	Participant4	G4-1	C1-LC	1	C1-LC	SUB	322353	605164	4	36747	230	66	825	160	8975	267	IMA		3.49082	34089	229	66	825	149	8975	267	3.48994	42321	596	92	2241	81	8975	908	44945	633	100	2283	71	8925	958	0			0			57	8925	12100	326.25	317.22													
Recording1	Participant4	G4-1	C2-SDH	1	C2-SDH	IMA	314471	1030830		81097	217	66	2650	373	3454	142	IMA	IMA	3.46587	75727	219	66	2650	346	3638	233	3.46946	109592	1387	75	10224	89	3454	642	111841	1416	83	10241	79	3454	642	0			0			111	19941	6650	167.87	505.06													
Recording1	Participant4	G4-1	C2-SDH	1	C2-SDH	SUB	314471	1030830		87827	197	66	1466	446	4326	133	IMA	IMA	3.27736	82078	200	66	1466	411	4467	225	3.29128	117545	1022	67	7341	115	4326	874	121436	1056	75	7399	115	4326	874	0			0			159	6650	19941	505.06	167.87													
Recording1	Participant4	G4-1	C3-ST	1	C3-ST	IMA	350648	129075		14715	191	67	750	77	3488	125	IMA		3.48489	13157	191	67	750	69	3488	125	3.50482	19239	687	67	4324	28	3488	350	19964	713	92	4341	28	3430	408	0			0			25	3430	3838	275.97	306.56													
Recording1	Participant4	G4-1	C3-ST	1	C3-ST	SUB	350648	129075		140142	299	66	2417	469	1747	308	IMA		3.41847	124419	296	66	2417	420	1747	308	3.416	173150	1785	67	9607	97	1747	1683	175283	1807	75	9624	97	1738	1691	0			0			160	3838	3430	306.56	275.97													
Recording1	Participant4	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1426652	0	1	137149	195	66	1783	702	607602	133	IMA		3.55782	130509	197	66	1783	661	607602	133	3.55488	235482	3019	75	31163	78	607602	471	238199	3054	100	31180	78	607560	513	0			0			240	617264	608073	317.22	64.14													
Recording1	Participant4	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1426652	0	1	14715	191	67	750	77	132563	125	IMA		3.48489	13157	191	67	750	69	132563	125	3.50482	19239	687	67	4324	28	132563	350	19964	713	92	4341	28	132504	408	0			0			25	132504	132913	275.97	306.56													
Recording1	Participant4	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1426652	0	1	81097	217	66	2650	373	1034284	142	IMA		3.46587	75727	219	66	2650	346	1034468	233	3.46946	109592	1387	75	10224	79	1034284	642	111841	1416	83	10241	79	1034284	642	0			0			111	1050770	1037480	167.87	505.06													
Recording1	Participant4	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1426652	0	1	36747	230	66	825	160	614139	267	IMA		3.49082	34089	229	66	825	149	614139	267	3.48994	42321	596	92	2241	71	614139	908	44945	633	100	2283	71	614089	958	0			0			57	614089	617264	326.25	317.22													
Recording1	Participant4	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1426652	0	1	140142	299	66	2417	469	130821	308	IMA		3.41847	124419	296	66	2417	420	130821	308	3.416	173150	1785	67	9607	97	130821	1683	175283	1807	75	9624	97	130813	1691	0			0			160	132913	132504	306.56	275.97													
Recording1	Participant4	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1426652	0	1	87827	197	66	1466	446	1035156	133	IMA		3.27736	82078	200	66	1466	411	1035297	225	3.29128	117545	1022	67	7341	115	1035156	874	121436	1056	75	7399	115	1035156	874	0			0			159	1037480	1050770	505.06	167.87													
Recording3	Participant13	G4-1	C1-LC	1	C1-LC	IMA	322337	708524		66933	205	50	1875	326	921	82	IMA	IMA	4.39033	48312	225	66	1875	215	1012	1875	4.38041	266180	15658	300	45679	17	921	15339	266496	15676	300	45720	17	921	15339	0			0			88		16260		255													
Recording3	Participant13	G4-1	C1-LC	1	C1-LC	SUB	322337	708524		2675	127	67	333	21	16319	92	IMA	IMA	4.2012	2234	140	75	333	16	16319	92	4.15007	5809	272	75	1100	14	16319	250	4301	307	84	1108	14	16260	308	0			0			1	16260		255														
Recording3	Participant13	G4-1	C2-SDH	1	C2-SDH	IMA	314472	1082934		109628	264	23	1750	416	0	131	IMA	IMA	4.13431	95415	277	66	1750	345	322	583	4.14754	184803	3932	125	15165	57	0	6588	185817	3954	142	15181	47	0	6588	0			0			167	147490	16329	33.39	288.8													
Recording3	Participant13	G4-1	C2-SDH	1	C2-SDH	SUB	314472	1082934		15157	140	66	600	108	6705	75	IMA	IMA	4.09723	12358	145	66	600	85	6705	75	4.1067	27146	603	67	5800	55	6705	400	29015	645	83	5875	45	6630	475	0			0			29	16329	147490	288.8	33.39													
Recording3	Participant13	G4-1	C3-ST	1	C3-ST	IMA	350664	274259		82832	254	66	3450	326	1694	84	IMA	IMA	4.45518	58946	264	66	3450	223	1878	150	4.46187	226973	7093	75	50803	32	1694	3500	227457	7108	92	50820	32	1694	3500	0			0			91		9660		307.65													
Recording3	Participant13	G4-1	C3-ST	1	C3-ST	SUB	350664	274259		5349	107	66	242	50	5761	67	IMA	IMA	4.14642	4691	107	66	192	44	5761	67	4.16582	19581	725	67	11599	27	5761	67	20256	750	83	11615	27	5744	84	0			0			7	9660	291631	307.65	34.64													
Recording3	Participant13	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1463392	0	2	66933	205	50	1875	326	709445	82	IMA		4.39033	48312	225	66	1875	215	709536	1875	4.38041	266180	15658	300	45679	17	709445	15339	266496	15676	300	45720	17	709445	15339	0			0			88		724784		255													
Recording3	Participant13	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1463392	0	2	82832	254	66	3450	326	275954	84	IMA		4.45518	58946	264	66	3450	223	276137	150	4.46187	226973	7093	75	50803	32	275954	3500	227457	7108	92	50820	32	275954	3500	0			0			91		283920		307.65													
Recording3	Participant13	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1463392	0	2	109628	264	23	1750	416	1082934	131	IMA		4.13431	95415	277	66	1750	345	1083256	583	4.14754	184803	3932	125	15165	47	1082934	6588	185817	3954	142	15181	47	1082934	6588	0			0			167	1230424	1099263	33.39	288.8													
Recording3	Participant13	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1463392	0	2	2675	127	67	333	21	724843	92	IMA		4.2012	2234	140	75	333	16	724843	92	4.15007	3809	272	75	1100	14	724843	250	4301	307	84	1108	14	724784	308	0			0			1	724784		255														
Recording3	Participant13	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1463392	0	2	5349	107	66	242	50	280020	67	IMA		4.14642	4691	107	66	192	44	280020	67	4.16582	19581	725	67	11599	27	280020	67	20256	750	83	11615	27	280004	84	0			0			7	283920	565891	307.65	34.64													
Recording3	Participant13	G4-1	Entire Recording	1	AF1,AF2,AF3,age,C1-LC,C2-SDH,C3-ST,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1463392	0	2	15157	140	66	600	108	1089639	75	IMA		4.09723	12358	145	66	600	85	1089639	75	4.1067	27146	603	67	5800	45	1089639	400	29015	645	83	5875	45	1089564	475	0			0			29	1099263	1230424	288.8	33.39													
Recording6	Participant27	G4-2	E1-LC	1	E1-LC	IMA	280311	166387		97135	241	66	909	461	696	242	IMA		5.42266	72452	242	66	909	300	696	242	5.40932	127225	2959	75	41329	83	696	1550	128359	2985	83	41362	43	663	1583	0			0			161	30568	2246	387.04	375.55													
Recording6	Participant27	G4-2	E1-LC	1	E1-LC	SUB	280311	166387		100796	204	66	825	491	2321	208	IMA		5.44339	84067	207	66	825	407	2321	208	5.44972	149360	2940	100	13432	96	2321	208	131401	2986	133	13440	44	2246	283	0			0			234	2246	117979	375.55	210.75													
Recording6	Participant27	G4-2	E2-SDH	1	E2-SDH	IMA	270230	480191		84152	240	66	1458	351	0	239	IMA		4.85889	71808	239	67	1458	301	281	216	4.8695	106585	1254	67	10832	85	0	1272	109133	1284	83	10874	85	0	1272	0			0			170	5705	1272	238.12	211.49													
Recording6	Participant27	G4-2	E2-SDH	1	E2-SDH	SUB	270230	480191		100924	192	66	992	527	1322	117	IMA		5.00155	90703	194	66	992	468	1322	117	5.00322	133846	1504	108	6720	89	1322	792	137565	1546	117	6754	89	1272	842	0			0			300	1272	5705	211.49	238.12													
Recording6	Participant27	G4-2	E3-ST	1	E3-ST	IMA	292792	774100		138301	279	66	3133	496	0	262	IMA		4.68865	108085	264	66	3133	410	671	167	4.70459	183259	2510	66	18994	73	0	8328	185933	2547	84	19086	73	0	8328	0			0			270	23135	8911	226.6	259.38													
Recording6	Participant27	G4-2	E3-ST	1	E3-ST	SUB	292792	774100		60406	198	66	1783	305	8953	142	IMA		4.88744	53656	193	66	1358	278	8953	142	4.85406	77371	1018	66	8424	76	8953	142	80896	1064	108	8466	76	8911	183	0			0			160	8911	23135	259.38	226.6													
Recording6	Participant27	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1092406	0	2	84152	240	66	1458	351	480191	239	IMA		4.85889	71808	239	67	1458	301	480472	216	4.8695	106585	1254	67	10832	85	480191	1272	109133	1284	83	10874	85	480191	1272	0			0			170	485897	481464	238.12	211.49													
Recording6	Participant27	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1092406	0	2	138301	279	66	3133	496	774100	262	IMA		4.68865	108085	264	66	3133	410	774771	167	4.70459	183259	2510	66	18994	73	774100	8328	185933	2547	84	19086	73	774100	8328	0			0			270	797235	783011	226.6	259.38													
Recording6	Participant27	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1092406	0	2	87135	241	66	909	361	167083	242	IMA		5.42266	72452	242	66	909	300	167083	242	5.40932	127225	2959	75	41329	43	167083	1550	128359	2985	83	41362	43	167050	1583	0			0			161	196955	168633	387.04	375.55													
Recording6	Participant27	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1092406	0	2	100924	192	66	992	527	481514	117	IMA		5.00155	90703	194	66	992	468	481514	117	5.00322	133846	1504	108	6720	89	481514	792	137565	1546	117	6754	89	481464	842	0			0			300	481464	485897	211.49	238.12													
Recording6	Participant27	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1092406	0	2	60406	198	66	1783	305	783053	142	IMA		4.88744	53656	193	66	1358	278	783053	142	4.85406	77371	1018	66	8424	76	783053	142	80896	1064	108	8466	76	783011	183	0			0			160	783011	797235	259.38	226.6													
Recording6	Participant27	G4-2	Entire Recording	1	AF1,AF2,AF3,E1-LC,E2-SDH,E3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1092406	0	2	91796	204	66	825	449	168708	208	IMA		5.44339	84067	207	66	825	407	168708	208	5.44972	129360	2940	100	13432	44	168708	208	131401	2986	133	13440	44	168633	283	0			0			234	168633	284366	375.55	210.75													
